"y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","Id"
"n",0.294202794,43,0,0.838199931,2910,5,0,1,0,0,65715
"n",0.060792,35,0,0.342187946,3500,4,0,1,0,0,65716
"n",0.015161046,47,0,0.234221262,4166,4,0,1,0,0,65717
"n",0.086694902,51,0,0.300341729,7900,20,0,2,0,0,65718
"n",0.20497315,58,0,0.514796054,3750,12,0,1,0,2,65719
"n",0.9999999,54,0,0.086937622,4600,1,0,0,0,1,65720
"n",0.097851161,43,1,0.161459635,4000,12,0,0,0,0,65721
"n",0.013206393,68,0,23,5400,7,0,0,0,0,65722
"n",0.795840832,26,0,0.259600614,650,2,0,0,0,0,65723
"n",0.9999999,53,0,0.207712712,4900,5,0,0,0,1,65724
"n",0.018808628,66,0,0.644806008,3994,10,0,2,0,0,65725
"y",0.898840464,51,0,0.180622259,4788,0,4,0,0,2,65726
"n",0.580319727,69,0,2949,5400,12,0,3,0,0,65727
"n",0.121811293,69,0,2204,5400,11,0,1,0,0,65728
"y",0.036942263,43,0,0.719173799,55966,41,0,29,0,0,65729
"n",0.124180667,52,0,0.256678108,6700,13,0,2,0,0,65730
"n",0,51,0,0.319278418,4600,9,0,3,0,2,65731
"n",0.848237071,43,0,0.478895589,3150,12,0,0,0,2,65732
"n",0.762623738,32,1,0.538839725,3050,6,0,1,0,1,65733
"y",0.863408102,52,3,0.487504057,3080,9,1,1,2,1,65734
"n",0.025947956,63,0,0.20850847,7850,8,0,1,0,2,65735
"n",0.064072587,59,0,1516,0,8,0,1,0,1,65736
"n",0.161233098,46,0,0.578284343,5000,13,0,1,0,0,65737
"n",0.168230661,47,1,0.624857987,4400,11,0,1,0,0,65738
"n",0.510024622,27,1,974,5400,5,0,0,0,0,65739
"n",0.187763592,54,0,0.235203689,1300,14,0,0,1,0,65740
"n",0.024997223,58,0,0.001290045,4650,2,0,0,0,0,65741
"n",0.485634291,71,0,0.48257531,1692,5,0,0,0,0,65742
"n",0.145722822,64,0,0.170765847,5000,12,0,1,0,2,65743
"n",0.153969206,28,0,0.29997447,3916,5,0,0,0,0,65744
"n",0.9500998,29,0,0.220311875,2500,5,0,0,0,0,65745
"n",0.064884476,65,0,0.355593284,5300,19,0,1,0,0,65746
"n",0.063478871,60,0,72,5400,4,0,0,0,0,65747
"y",0.530022814,42,0,0.32077987,6000,9,0,1,0,0,65748
"n",0.019835972,35,0,2133,5400,9,0,1,0,0,65749
"n",0.007755209,67,2,4916,5400,15,0,2,0,0,65750
"n",0,39,0,0.484169065,6600,4,0,1,0,4,65751
"y",0,45,4,0.228611501,6416,9,1,0,1,3,65752
"n",0.077578331,67,0,0.020974947,5148,5,0,0,0,0,65753
"n",0.038615904,58,0,0.263867403,4524,9,0,1,0,0,65754
"n",0.06656042,47,0,0.340804219,3033,8,0,1,0,1,65755
"n",0.054248249,56,0,1114,5400,10,0,2,0,0,65756
"n",0.006862611,70,0,0.141746111,3985,11,0,1,0,1,65757
"n",0.319600499,61,0,0.00137228,5100,4,0,0,0,1,65758
"n",0.736767173,63,0,0.25754818,18679,12,0,3,0,1,65759
"n",0.045638852,45,0,0.66405705,12900,9,0,4,0,0,65760
"n",0.222355529,31,0,0.188326346,3100,6,0,0,0,1,65761
"n",0.028539393,63,0,1905,5400,11,0,2,0,3,65762
"n",0.180963807,36,0,0.510998,5500,6,0,2,0,0,65763
"n",0.007414453,69,0,1664,5400,7,0,1,0,0,65764
"n",0.007764046,45,0,0.211583761,7216,12,0,1,0,0,65765
"n",0.9999999,48,0,0.102711783,4166,3,0,0,0,0,65766
"n",0.942057942,52,0,0.085332103,2167,2,0,0,0,2,65767
"n",0.311743798,62,0,0.295814884,7000,8,0,1,0,2,65768
"n",0.076310769,52,1,1084,5400,15,0,0,0,0,65769
"n",0,60,0,3299,5400,6,0,2,0,0,65770
"n",0.141727113,68,0,970,5400,5,0,1,0,0,65771
"n",0.122175565,33,0,0.06246122,4834,3,0,0,0,1,65772
"n",0.445517451,57,2,0.158878505,4600,7,0,1,0,0,65773
"n",0.037681341,71,0,0.013173653,6679,6,0,0,0,0,65774
"n",0.190614844,53,1,0.465907159,5880,13,0,2,0,1,65775
"n",0.534301439,38,1,0.542862433,5400,14,0,2,0,0,65776
"n",0.9999999,26,0,1.620951619,2500,9,0,3,0,0,65777
"n",0.043145959,63,0,0.186145108,12500,7,0,1,0,0,65778
"n",0,37,0,410,5400,10,0,0,0,2,65779
"n",0.002122881,61,0,0.378457447,7519,19,0,2,0,0,65780
"n",0.161348243,55,0,0.558057833,11100,13,0,3,0,0,65781
"n",0.023662723,56,0,0.002855103,1400,2,0,0,0,1,65782
"n",0.016994979,30,0,272,5400,3,0,0,0,0,65783
"n",0.086243659,32,0,0.415541133,5700,6,1,1,0,0,65784
"y",0.9999999,24,1,0.037912673,4694,1,2,0,0,0,65785
"n",0.726672527,74,0,0.387875588,20833,15,0,3,0,1,65786
"n",0.440309014,70,0,440,5400,9,0,0,0,0,65787
"n",0,44,0,0.54463223,4200,12,0,2,0,2,65788
"n",0.0029994,42,0,178,5400,2,0,1,0,0,65789
"n",0.099603393,49,1,0.364658835,4000,23,0,1,0,0,65790
"n",0.028626011,31,0,0.063437338,5800,7,0,0,0,0,65791
"n",0.902754632,27,0,0.157388137,3843,7,0,0,0,0,65792
"n",0.070505669,66,0,1.629577465,709,7,0,1,0,0,65793
"n",0.9999999,39,2,0.15421228,2100,5,1,0,1,0,65794
"y",0.430622775,60,3,0.400085702,7000,7,0,2,0,0,65795
"y",0.9999999,58,0,0.104271779,8918,1,1,0,1,0,65796
"n",0.004530789,75,0,0.019496751,6000,7,0,1,0,0,65797
"n",0.071540813,61,0,0.230259858,9966,8,0,1,0,0,65798
"n",0.180234219,30,0,0.433146924,3933,6,0,1,0,1,65799
"n",0.017554814,62,0,1068,5400,18,0,1,0,0,65800
"y",0.9999999,23,0,0.007495315,1600,0,1,0,0,0,65801
"n",0.012545944,51,0,0.040117059,8200,7,0,0,0,0,65802
"n",0.418215411,46,0,0.133961725,3500,6,0,0,0,2,65803
"n",0.646483724,33,0,0.202954648,15500,7,0,3,0,0,65804
"n",0.348527899,47,0,0.631894684,6000,23,0,1,0,0,65805
"n",0.9999999,40,1,0.440977951,6666,6,0,2,0,3,65806
"n",0.768522951,27,0,0.187036718,5800,8,0,0,0,0,65807
"y",0.879747774,27,0,375,5400,4,2,0,0,0,65808
"n",0.049551537,71,0,0.022278624,3545,12,0,0,0,0,65809
"n",0,63,0,0.331768094,15971,13,0,2,0,0,65810
"n",0.001957364,83,0,1,5400,2,0,0,0,0,65811
"n",0.04376811,53,0,0.225502333,10500,17,0,2,0,0,65812
"n",0.079767565,30,0,0.079564969,3493,5,0,0,0,0,65813
"n",0.346365363,32,0,0.447090541,4450,6,0,2,0,1,65814
"n",0.132242238,41,0,0.110499335,15800,5,0,1,0,2,65815
"y",0.925063095,29,3,0.286261165,2350,9,0,0,0,1,65816
"n",0,78,0,1969,5400,7,0,1,0,0,65817
"n",0.017832073,60,0,0.00489716,4083,5,0,0,0,0,65818
"n",0.052078958,68,0,636,5400,5,0,0,0,0,65819
"n",0,24,0,0,5400,3,0,0,0,0,65820
"n",0.51774405,72,0,0.499364368,16518,16,0,2,0,3,65821
"n",0.03365279,63,2,0.636272745,10001,16,0,4,0,0,65822
"n",0.011493727,77,0,0.188569155,7540,11,0,1,0,0,65823
"n",0.9999999,70,0,0,5400,1,0,0,0,0,65824
"n",0.9313699,47,0,0.649625386,2268,3,0,1,0,0,65825
"n",0.03179841,32,0,0.169207698,4000,11,0,0,0,0,65826
"n",0.493200495,27,0,0.119868277,4554,4,0,0,0,0,65827
"y",0.979619304,30,3,0.263827577,3850,5,1,0,0,4,65828
"n",0,31,0,0.790604698,2000,9,0,1,0,0,65829
"n",0.933226709,26,0,0.010646388,6574,1,0,0,0,1,65830
"n",0.019955514,76,0,0.873225355,5000,28,0,4,0,1,65831
"n",0.057532385,34,0,0.473552645,10000,11,0,6,0,1,65832
"n",0.625335092,32,0,0.116485139,5416,8,0,0,0,0,65833
"n",0.365898179,61,0,0.354940843,6000,8,0,1,0,0,65834
"n",0.498062742,44,0,0.231892697,6709,5,0,1,0,1,65835
"n",0.038013445,74,0,76,5400,6,0,0,0,0,65836
"n",0.000196069,50,0,0.106008287,11583,6,0,0,0,1,65837
"y",0.84015984,34,0,15.46774577,4200,6,0,0,0,1,65838
"n",0.031958104,49,0,0.331897644,7893,7,0,2,0,1,65839
"n",0.48128999,38,2,0.755675901,4800,9,0,1,0,2,65840
"n",0.000699276,41,0,0,4583,4,0,0,0,0,65841
"n",0.028314299,74,0,721,5400,5,0,1,0,1,65842
"n",0.219173463,68,0,0.044424297,18750,9,0,0,0,2,65843
"n",0.029118354,48,0,0.271922636,6100,13,0,2,0,2,65844
"n",0.9999999,44,0,1370,5400,3,0,2,0,0,65845
"n",0.112592266,79,0,0.247820174,12500,10,0,2,0,0,65846
"n",0.177608476,50,0,0.111494558,3766,9,0,0,0,0,65847
"n",0.9999999,24,0,0,864,1,0,0,0,0,65848
"n",0.950784872,30,2,0.23872016,8000,7,0,1,0,0,65849
"n",0.087019755,39,0,882,5400,4,0,1,0,0,65850
"n",0,27,0,0.071979434,3500,4,0,0,0,0,65851
"n",0.055813749,54,0,0.435501843,11666,19,0,2,0,1,65852
"y",0.361638362,33,0,0.002553105,9791,1,0,0,0,3,65853
"n",0.01506362,29,0,13,5400,6,0,0,0,0,65854
"n",0.997678986,47,0,0.231683542,15900,13,0,1,0,0,65855
"n",0.014078155,66,0,0.518372703,5333,10,0,3,0,0,65856
"n",0.186615724,40,0,0.432821021,6050,8,0,1,0,3,65857
"n",0.236082863,66,0,1733,5400,15,0,2,0,0,65858
"n",0,56,0,0.223194201,4000,4,0,1,0,0,65859
"n",0,76,0,0.014112903,1983,3,0,0,0,0,65860
"n",0.043719803,38,0,0.26200585,10598,11,0,1,0,2,65861
"n",0.986700237,45,0,0.865641795,8000,13,0,2,0,1,65862
"n",0.530849657,57,0,0.412964676,40000,18,0,3,0,2,65863
"n",0.9999999,41,0,0,4850,1,1,0,0,1,65864
"n",0.291738474,42,0,0.234269463,5625,8,0,0,0,0,65865
"n",0.166150104,54,0,0.352988751,13600,13,0,4,0,0,65866
"n",0.032719579,61,0,0.102316602,5179,10,0,1,0,0,65867
"n",0.195865042,65,0,0.523021849,8100,9,0,2,0,0,65868
"n",0.202821521,50,0,0.658452722,5234,13,0,2,0,1,65869
"n",0,53,0,0.283950617,7046,17,1,2,0,0,65870
"n",0,52,0,1616,5400,5,0,1,0,0,65871
"n",0.9999999,43,0,0,5400,0,0,0,0,0,65872
"n",0.060674036,62,0,2627,5400,11,0,1,0,0,65873
"y",0.98656215,46,0,0.911772057,4000,9,1,2,0,1,65874
"n",0.328235909,60,0,0.469087494,6388,18,0,2,0,1,65875
"n",0.07774784,71,0,1035,5400,9,0,2,0,0,65876
"n",0.113196517,69,0,0.980862611,3500,17,0,2,0,1,65877
"n",0.006024543,62,0,0.211887566,10245,7,0,2,0,1,65878
"y",0.753887059,28,0,0.232769193,4076,12,0,0,0,4,65879
"n",0.202586997,55,0,0.333369696,18333,24,0,2,0,0,65880
"n",0.04109589,71,0,0.291567696,1683,5,0,1,0,0,65881
"n",0.252037398,74,0,0.114401077,5200,4,0,1,0,0,65882
"n",0.099517412,71,0,0.476116419,4500,12,0,0,0,0,65883
"n",0.052686022,84,0,0.00439912,5000,2,0,0,0,0,65884
"n",0.794280774,61,1,6507,5400,21,0,1,0,0,65885
"n",0.00745493,48,0,0.281430219,2600,6,0,1,0,0,65886
"n",0.048700485,74,0,3437,5400,3,0,1,0,0,65887
"n",0.1541108,30,0,0.856699431,1932,11,0,0,0,0,65888
"n",0.034631867,39,0,1972,0,5,0,1,0,2,65889
"n",0.020445154,72,0,0.008712871,5049,7,0,0,0,1,65890
"n",0.258208873,59,0,0.464614575,3800,12,0,2,0,2,65891
"n",0.161008123,40,0,23,5400,1,0,0,0,0,65892
"y",0.985841133,49,4,1.349089921,3680,16,1,1,0,0,65893
"n",0.9999999,39,0,0,5400,0,0,0,0,0,65894
"n",0.173918029,33,0,0.819590205,2000,14,0,0,0,0,65895
"n",0.9999999,35,0,0.321011673,3083,9,0,0,0,0,65896
"n",0.265937382,23,1,0.046635576,1500,4,1,0,1,0,65897
"n",0.914173819,35,0,0.179678978,6416,8,0,0,0,2,65898
"n",0.629134835,63,0,0.630082204,4500,7,0,1,0,0,65899
"n",0.631773792,61,0,0.588386434,3891,17,0,2,0,0,65900
"n",0.139949336,37,0,0.213891081,3800,15,0,0,0,4,65901
"n",0.001785643,40,0,0.000190694,5243,4,0,0,0,0,65902
"n",0.191808192,22,0,5,0,2,0,0,0,0,65903
"y",0.9999999,54,0,13,5400,0,0,0,1,0,65904
"n",0.522225552,32,0,0.264957265,3041,6,3,0,0,0,65905
"n",0.456296628,63,1,0.312480959,9846,11,0,4,0,0,65906
"n",0.587281628,41,1,0.299847986,7893,10,0,0,0,4,65907
"n",0.025541553,61,0,0.019152332,5638,5,0,0,0,2,65908
"n",0.168770781,46,0,4124,5400,5,0,2,0,0,65909
"n",0.001009143,79,0,2,5400,5,0,0,0,0,65910
"n",0.9999999,30,0,0.110195175,8248,12,0,1,0,3,65911
"n",0.369005574,48,0,0.310578941,8100,10,0,2,0,2,65912
"n",0.244996254,41,0,0.676113998,6350,15,0,2,0,2,65913
"n",0.117729586,61,0,0.280879865,6500,9,0,1,0,0,65914
"n",0.014504844,64,0,0.243978784,11500,17,0,1,0,0,65915
"n",0.152772902,60,2,1.342070191,4501,22,0,6,0,1,65916
"n",0.045795171,56,2,0.504192761,9420,6,1,1,2,0,65917
"n",0.652574942,63,1,638,5400,4,1,0,0,0,65918
"n",0.05161821,41,0,0.411185752,6400,7,0,2,0,2,65919
"n",0.9999999,22,0,0.083260298,1140,1,0,0,0,0,65920
"n",0.9999999,82,0,0,1996,0,0,0,0,0,65921
"n",0.063057659,59,0,0.231594344,2050,5,0,0,0,0,65922
"n",0.003123525,80,0,6,5400,7,0,0,0,0,65923
"n",0.245755486,45,0,0.632535595,3300,19,0,1,0,0,65924
"y",0.790818215,53,3,0.554016164,6062,8,1,1,3,1,65925
"n",0.046860224,68,0,0.267198582,5639,14,0,2,0,1,65926
"n",0.046724032,82,0,0.105398458,3500,5,0,0,0,0,65927
"n",0,67,0,1000,5400,8,0,1,0,0,65928
"n",0.18637515,28,0,0.139902987,3916,5,0,0,0,0,65929
"n",0.085002818,46,0,0.106394509,5535,9,0,0,0,0,65930
"n",0.387173019,62,1,0.39699115,11299,12,0,2,0,0,65931
"n",0.108211028,45,0,0.403601695,5663,10,0,1,0,2,65932
"n",0.500279978,33,0,0.113471632,4000,4,0,0,0,0,65933
"n",0.03174148,61,0,325,5400,17,0,1,0,0,65934
"n",0.089671964,33,0,0.042056816,6300,4,0,0,0,0,65935
"n",0.238680189,31,0,0.355063016,2300,8,0,0,0,1,65936
"n",0.398429636,28,0,0.126547988,2583,7,0,0,0,0,65937
"n",0.101459903,51,0,0.144213947,4000,2,0,1,0,0,65938
"n",0.086720593,59,0,0.390983815,11800,21,0,2,0,0,65939
"n",0.232697664,35,0,1115,5400,4,0,1,0,0,65940
"n",0.033898305,77,0,0.046718778,5500,10,0,0,0,0,65941
"n",0.320882657,51,1,0.583138954,3000,4,0,1,0,0,65942
"n",0.652758743,36,0,0.088903171,4667,4,0,0,0,0,65943
"n",0.046990602,25,0,62,5400,7,0,0,0,0,65944
"n",0.076452229,70,0,0.470865418,8700,14,0,2,1,2,65945
"n",0.475590433,42,0,0.509050056,8010,20,0,1,0,2,65946
"n",0.149371765,48,0,0.279616871,5950,8,0,1,0,1,65947
"n",0.270760267,41,0,0.407197601,3000,10,0,1,0,0,65948
"n",0.006049698,73,0,1076,5400,5,0,1,0,0,65949
"n",0.124257342,40,0,0.573303337,8000,12,0,3,0,3,65950
"n",0.025506377,70,0,0.702025586,5627,9,0,1,0,0,65951
"n",0.038767995,50,0,0.145982826,8500,20,0,1,0,1,65952
"n",0.9999999,50,0,0,5400,0,0,0,0,0,65953
"n",0.201835114,57,0,0.477577564,7380,12,0,1,0,5,65954
"n",0.913912961,31,0,1.419700214,1400,9,0,1,0,1,65955
"n",0.849027667,46,0,0.586233124,10517,13,0,3,0,1,65956
"n",0.136406818,57,0,0.146261391,53000,17,0,1,0,3,65957
"n",0.108920018,63,0,0.262440843,6972,7,0,2,0,0,65958
"n",0.973362839,43,0,0.51812047,4000,7,0,1,0,1,65959
"n",0.246491059,56,6,0.390268289,6000,6,1,2,1,0,65960
"n",0.022876279,51,0,0.042460487,11704,6,0,1,0,0,65961
"n",0.462734713,71,0,0.239938003,20000,9,0,3,0,0,65962
"n",0.073321113,38,0,1978,5400,2,0,1,0,0,65963
"n",0.9999999,66,0,42,5400,0,0,0,0,0,65964
"n",0.30439927,50,0,0.916260335,4716,12,0,2,0,2,65965
"n",0.38202975,50,0,0.309338132,5000,8,0,0,0,0,65966
"n",0.171608435,78,0,0.355128974,5000,7,0,1,0,0,65967
"n",0.011991452,81,0,29,5400,5,0,0,0,0,65968
"n",0.156445789,53,0,1415,5400,3,0,1,0,1,65969
"n",0.208065125,68,0,0.440327238,6233,7,0,1,0,0,65970
"n",0.00531022,67,0,0.006569552,3500,24,0,0,0,0,65971
"n",0.063774943,37,0,0.505928854,7083,8,0,2,0,2,65972
"n",0.852978607,48,0,0.280252186,9833,5,0,0,0,1,65973
"n",0.298228818,70,0,0.160374774,18250,18,0,2,0,0,65974
"n",0.073992601,66,0,22,5400,1,0,0,0,0,65975
"n",0.9999999,22,98,0,5400,0,98,0,98,0,65976
"n",0.583320238,37,1,0.238047622,16000,13,0,3,0,0,65977
"n",0.064582216,63,0,491,5400,6,0,0,0,0,65978
"n",0.01256466,71,0,0.058089706,10500,7,0,1,0,0,65979
"n",0.293077436,56,0,473,5400,5,0,0,0,0,65980
"n",0.140704001,72,0,0.433731252,9800,21,0,2,0,0,65981
"n",0,65,1,0.515065757,6006,17,0,2,0,0,65982
"y",0.68303962,64,0,0.678762641,6723,6,0,2,0,0,65983
"n",0.021683069,64,0,2969,5400,3,0,1,0,0,65984
"n",0.02636124,48,0,0.25794841,3333,2,0,1,0,0,65985
"n",0.982836194,57,0,0.568458219,2548,5,0,0,0,0,65986
"n",0.023863485,76,0,0.086606441,5091,9,0,1,0,0,65987
"n",0.169152555,29,0,0.186290587,3048,5,0,0,0,0,65988
"n",0.033787743,59,0,0.168846266,3440,4,0,1,0,0,65989
"n",0,47,0,0.145975972,7740,6,0,3,0,0,65990
"n",0.9999999,88,0,0,5400,3,0,0,0,0,65991
"n",0.034704808,57,0,0.122903115,2920,9,0,1,0,0,65992
"n",0.9999999,66,0,0.016275285,4300,1,0,0,0,0,65993
"n",0.124687507,35,0,0.244806094,5775,16,0,2,0,3,65994
"n",0.41826158,48,0,0.098958333,6527,7,0,0,0,2,65995
"n",0.176137397,75,0,1582,5400,7,0,1,0,0,65996
"n",0.9999999,43,1,0.27129716,7500,7,0,2,0,3,65997
"n",0.353806599,28,0,189,1,2,0,0,0,0,65998
"n",0.305059888,53,2,0.585921877,7500,13,0,3,0,3,65999
"n",0.9999999,28,0,0.107784431,500,3,0,0,0,2,66000
"n",0.078432141,50,0,0.236176382,10000,8,0,1,0,2,66001
"n",0.052207608,49,0,0.356128774,5000,8,0,1,0,1,66002
"y",0.017038913,80,0,57,5400,11,0,0,0,1,66003
"n",0.490067991,52,0,0.418112027,7033,6,0,3,0,0,66004
"n",0.030047085,84,0,0.00359928,5000,6,0,0,0,0,66005
"n",0.174703347,55,0,118,5400,3,0,0,0,0,66006
"n",0.000339453,29,0,0,3800,6,0,0,0,2,66007
"y",0.520241831,35,0,0.433927679,6000,10,0,1,0,1,66008
"n",0.9999999,23,0,0.04023994,4000,2,0,0,0,1,66009
"n",0,40,0,0.188649501,1902,2,0,0,0,0,66010
"n",0.301150366,46,0,3368,5400,13,0,2,0,0,66011
"n",0.024811925,47,0,2220,5400,4,0,1,0,0,66012
"n",0.015231727,60,0,0.002004008,6985,2,0,0,0,0,66013
"n",0.006016295,67,0,0.133818182,5499,6,0,0,0,1,66014
"n",0.31555128,62,0,697,5400,8,0,0,0,0,66015
"n",0.18575054,63,0,0.185855609,4750,15,0,0,0,1,66016
"n",0,33,0,0.479658606,3514,11,0,1,0,0,66017
"n",0.011527856,56,0,3268,5400,6,0,1,0,0,66018
"n",0.109294535,44,0,0.521924586,5860,5,0,2,0,3,66019
"n",0.119380836,50,0,0.2645486,3178,5,0,1,0,0,66020
"n",0.056788159,66,0,0.108834063,5025,5,0,0,0,0,66021
"n",0.736898633,71,2,0.402170808,3500,13,0,1,0,0,66022
"n",0.166594209,48,0,0.299465241,23000,4,0,1,0,3,66023
"n",0.009811797,79,0,0.274793388,2419,14,0,1,0,1,66024
"n",0.148343426,59,0,0.309049354,14000,15,0,2,0,0,66025
"n",0.015116469,61,0,0.38592443,6933,12,0,1,0,0,66026
"n",0.297683388,64,0,4147,5400,6,0,2,0,0,66027
"n",0.001070027,34,2,0.432119554,4750,12,0,1,0,1,66028
"y",0.9999999,28,1,0.144570502,3084,2,0,0,2,0,66029
"n",0.9999999,41,0,0.166283372,10000,3,0,2,0,2,66030
"n",0.745521654,37,0,0.799707602,9575,16,0,2,0,2,66031
"n",0.612471257,66,0,2790,5400,6,0,1,0,0,66032
"n",0.021658008,81,0,2151,5400,7,0,1,0,0,66033
"n",0.040957158,52,0,0.530454896,3890,8,0,2,0,3,66034
"n",0.0101089,66,0,0.387130926,8500,14,0,2,0,0,66035
"n",0.389830508,59,3,0.0583495,6700,7,0,1,0,3,66036
"n",0.567884265,32,1,0.175812403,8400,8,0,1,0,1,66037
"n",0.384075407,45,0,1.027194561,5000,13,0,1,0,1,66038
"n",0.182231044,62,1,0.754887586,4091,12,0,1,0,0,66039
"n",0.145635716,46,1,0.629779297,9650,8,0,3,0,2,66040
"n",0.065464485,52,0,0.168514815,5500,6,0,1,0,0,66041
"n",0,73,0,0.19804401,3680,8,0,1,0,0,66042
"n",0.060709949,53,0,0.20882731,7000,7,0,1,0,2,66043
"n",0.268307395,80,0,2261,5400,9,0,1,0,0,66044
"n",0.009070447,60,1,0.2756,7499,18,0,2,0,0,66045
"n",0.037969471,54,0,0.260796582,6552,3,0,1,0,1,66046
"n",0.07508342,67,0,0.441318439,7250,11,0,1,0,0,66047
"n",0.471132217,51,0,1924,5400,10,0,2,0,0,66048
"y",0.153692615,45,0,0.87187642,2200,7,1,1,1,1,66049
"n",0.02090034,73,0,0.090619308,13175,10,0,3,0,0,66050
"n",0.279850916,48,0,0.303913118,5800,6,0,3,0,5,66051
"n",0.11375956,68,0,0.591704148,2000,10,0,0,0,0,66052
"n",0.158071042,33,0,0.607283113,2800,12,0,1,0,0,66053
"n",0.026184242,84,0,309,5400,4,0,0,0,0,66054
"n",0.011844002,60,0,0.176393903,9971,8,0,2,0,1,66055
"n",0.066093391,52,0,0.00747443,2541,1,0,0,0,0,66056
"n",0.052201695,39,0,0.157087339,4888,6,0,0,0,0,66057
"n",0.043260856,69,0,2204,5400,5,0,1,0,0,66058
"n",0.131453104,90,0,0.341185222,4032,20,0,1,0,0,66059
"n",0.165645057,45,1,2560,5400,4,0,1,0,0,66060
"n",0.481189273,59,1,0.490879828,1863,14,0,0,0,0,66061
"y",0.740432612,46,0,0.176342072,6407,6,1,0,0,3,66062
"n",0.181282496,45,0,0.653200182,8811,10,0,2,0,0,66063
"n",0.796841798,52,0,0.263007135,19200,7,0,2,0,1,66064
"n",0.093120689,69,0,0.860028566,4900,11,0,2,0,0,66065
"n",0.030330325,54,0,0.557837628,5160,10,0,2,0,0,66066
"n",0.021404605,34,0,0.571584401,11000,11,0,3,0,0,66067
"n",0.145429323,46,0,0.223276483,8325,7,0,2,0,2,66068
"n",0.180574235,55,0,0.535066982,3806,6,0,1,0,0,66069
"n",0.061004154,49,0,0.34968612,8601,21,0,3,0,2,66070
"n",0.037267797,30,0,1082,5400,7,0,0,0,0,66071
"n",0.390942044,72,0,0.234029851,3349,9,0,0,0,0,66072
"n",0.538922156,38,1,0.108753316,4900,11,0,0,0,0,66073
"n",1.008886914,53,0,0.304405621,5265,2,0,1,0,5,66074
"n",0.543311907,51,1,0.134180965,8100,9,0,0,1,1,66075
"n",0.28398,47,1,0.396178202,9000,14,0,2,0,3,66076
"n",0.466235584,55,0,0.076057111,7283,5,0,0,0,0,66077
"n",0.08086487,50,0,0.079648306,7733,6,0,1,0,0,66078
"n",0.9999999,24,0,249,5400,1,0,0,0,0,66079
"n",0,40,0,0.26647904,6750,8,0,1,0,0,66080
"n",0.059247038,73,0,1897,5400,4,0,2,0,0,66081
"n",0.024637249,62,0,0.144549763,3375,6,0,0,1,0,66082
"n",0.9999999,65,0,0.410529823,3000,5,0,1,0,0,66083
"n",0,56,0,0.268771471,6112,8,0,1,1,0,66084
"y",0.162909136,55,0,2.323870452,2500,10,0,4,0,2,66085
"n",0.658258159,63,1,0.821464393,2990,17,0,0,0,0,66086
"n",0,45,0,0.382065046,3166,7,0,1,0,3,66087
"n",0.034252881,52,0,0.169510808,3515,5,0,0,0,1,66088
"n",0.575946493,57,1,0.504210715,5580,9,0,1,0,1,66089
"n",0.665519354,62,0,0.455227172,6800,11,1,1,0,0,66090
"n",0.536852219,74,0,0.507607777,2365,6,0,0,0,0,66091
"y",0.9999999,49,1,0,4096,0,1,0,0,1,66092
"n",0.578117595,69,0,0.259913362,3000,7,0,0,0,0,66093
"n",0.613077385,26,0,0.113904877,3300,4,0,0,0,1,66094
"n",0.055554012,45,0,0.2639904,9166,6,0,2,1,0,66095
"n",0.203556889,33,0,187,5400,6,0,0,0,5,66096
"n",0.008578797,38,0,0.375507323,5666,7,0,1,0,0,66097
"n",0.917868876,46,0,0.088327445,15000,5,0,1,0,3,66098
"y",0.319413594,26,1,0.006997667,3000,2,0,0,0,0,66099
"n",0.9999999,49,1,1.473877177,12000,12,0,5,0,5,66100
"n",0.048384867,36,0,0.364064399,6583,4,0,2,0,1,66101
"n",0.426789415,51,0,2699,5400,13,0,2,0,0,66102
"n",0.012926567,65,0,0.21326744,10521,5,0,1,0,1,66103
"n",0.00574175,66,0,1236,5400,10,0,1,0,0,66104
"n",1.292209235,40,0,0.429070136,3150,6,0,0,0,0,66105
"n",0.023565881,76,0,0.00266126,7890,3,0,0,0,0,66106
"n",0.68004102,38,0,0.278731021,8100,7,0,1,0,2,66107
"n",0.0177464,72,0,0.218600608,2300,10,0,0,0,0,66108
"n",0.003242724,52,0,0.453363805,7000,19,0,3,0,2,66109
"n",0,68,1,0.272559853,3800,5,0,1,0,0,66110
"n",0.007179346,58,0,0.289142172,5000,9,0,2,0,0,66111
"n",0.237257728,65,0,2660,5400,11,0,1,0,1,66112
"n",0.213865802,63,0,0.223555338,4083,21,0,0,0,0,66113
"n",0.9999999,24,0,12,1,2,0,0,0,0,66114
"n",0.530210378,43,0,0.089097556,13950,10,0,0,0,2,66115
"n",0.092747681,49,0,0.242500405,12333,3,0,1,0,0,66116
"n",0.631688139,47,0,0.51237502,6100,15,0,1,0,5,66117
"n",0.00460881,71,0,75,5400,6,0,0,0,0,66118
"n",0.000445091,60,0,0.404506438,11183,10,0,2,0,0,66119
"n",0,71,0,0.218798151,3244,2,0,1,0,0,66120
"n",0.166322416,69,0,0.110757167,4080,8,0,0,0,0,66121
"n",1.107446277,38,0,0.031413613,2100,1,1,0,0,3,66122
"n",0.880398671,51,1,0.021395721,5000,2,0,0,0,1,66123
"n",0.050255732,42,0,0.18651441,5516,10,0,1,0,0,66124
"n",0.894013248,62,0,214,0,2,0,0,0,0,66125
